"","Pressure","Sway","Surge","Heave","Acc2.1","Acc2.2","Acc2.3","Light","Temperature","ODBA","chron","Behavior","comments","feeding"
"3322",0.588297839999999,-0.044921875,-0.228515625,0.583984375,1108,4992,14600,3500,15.625,218.6666667,20:12:01,"Straight swim",NA,0
"3323",0.575459770000002,-0.072265625,-0.18359375,0.591796875,1312,2808,14904,3500,15.625,128,20:12:02,"Straight swim",NA,0
"3324",0.582828560000003,-0.001953125,0,0.580078125,172,-92,15056,3500,15.625,352,20:12:03,"Straight swim",NA,0
"3325",0.586987829999998,-0.046875,-0.16015625,0.580078125,1232,2572,14860,3500,15.5625,-250.6666667,20:12:04,"Straight swim",NA,0
"3326",0.607253650000001,-0.0859375,-0.236328125,0.552734375,1024,4428,13920,3500,15.625,-240,20:12:05,"Straight swim",NA,0
"3327",0.604358530000003,-0.05859375,-0.1796875,0.580078125,568,2684,14976,3500,15.625,-21.33333333,20:12:06,"Straight swim",NA,0
"3328",0.594448329999999,-0.02734375,-0.029296875,0.576171875,448,164,14868,3500,15.625,-80,20:12:07,"Straight swim",NA,0
"3329",0.621932280000003,-0.00390625,0,0.58203125,84,360,14528,3500,15.625,96,20:12:08,"Straight swim",NA,0
"3330",0.590885100000001,-0.08203125,-0.169921875,0.5703125,1724,3188,15056,3500,15.5625,154.6666667,20:12:09,"Straight swim",NA,0
"3331",0.593583719999998,-0.11328125,-0.341796875,0.501953125,2092,5944,13356,3500,15.625,-26.66666667,20:12:10,"Straight swim",NA,0
"3332",0.586568630000002,-0.072265625,-0.14453125,0.591796875,1288,1532,15076,3500,15.5625,336,20:12:11,"Straight swim",NA,0
"3333",0.564278849999997,-0.060546875,-0.138671875,0.599609375,936,3844,14516,3500,15.625,48,20:12:12,"Straight swim",NA,0
"3334",0.595745230000002,-0.0625,-0.21484375,0.56640625,1472,3540,14676,3500,15.625,85.33333333,20:12:13,"Straight swim",NA,0
"3335",0.645414169999999,-0.138671875,-0.4140625,0.490234375,2352,7896,11964,3500,15.625,-53.33333333,20:12:14,"Rturn",NA,0
"3336",0.676035599999999,-0.11328125,-0.263671875,0.55078125,1684,4844,14440,3500,15.625,112,20:12:15,"Rturn",NA,0
"3337",0.666858990000001,-0.03515625,-0.107421875,0.568359375,888,2012,15020,3500,15.5625,-309.3333333,20:12:16,"Rturn",NA,0
"3338",0.628665720000001,-0.08984375,-0.119140625,0.595703125,1628,1472,14772,3500,15.5625,-613.3333333,20:12:17,"Rturn",NA,0
"3339",0.566970919999999,-0.15625,-0.337890625,0.533203125,1964,7492,13652,3500,15.5625,-21.33333333,20:12:18,"Rturn",NA,0
"3340",0.62012447,-0.2265625,-0.4609375,0.494140625,3320,7476,12844,3500,15.625,272,20:12:19,"Rturn",NA,0
"3341",0.599858660000002,-0.154296875,-0.275390625,0.55078125,2136,5104,14736,3500,15.5625,-26.66666667,20:12:20,"Rturn",NA,0
"3342",0.590478999999998,-0.099609375,-0.080078125,0.599609375,1744,1624,14212,3500,15.5625,-69.33333333,20:12:21,"Rturn",NA,0
"3343",0.573599550000001,-0.14453125,-0.419921875,0.474609375,2588,7308,12840,3500,15.5625,-37.33333333,20:12:22,"Rturn",NA,0
"3344",0.531417310000002,-0.1953125,-0.46875,0.46875,3708,7320,12712,3500,15.5625,-74.66666667,20:12:23,"Rturn",NA,0
"3345",0.495667210000001,-0.205078125,-0.408203125,0.4921875,3216,6132,13184,3500,15.625,277.3333333,20:12:24,"Rturn",NA,0
"3346",0.478787759999999,-0.068359375,-0.22265625,0.564453125,1680,4564,14360,3500,15.5625,693.3333333,20:12:25,"Rturn",NA,0
"3347",0.519109789999998,-0.060546875,-0.115234375,0.544921875,876,3108,13968,3500,15.625,85.33333333,20:12:26,"Rturn",NA,0
"3348",0.463984670000002,-0.103515625,-0.310546875,0.576171875,2036,5288,14220,3500,15.625,16,20:12:27,"Rturn",NA,0
"3349",0.469486700000001,-0.19140625,-0.53125,0.4453125,2984,9720,12204,3500,15.5625,170.6666667,20:12:28,"Rturn",NA,0
"3350",0.429190869999999,-0.16015625,-0.3828125,0.576171875,2896,5712,14048,3500,15.625,229.3333333,20:12:29,"Rturn",NA,0
"3351",0.42109503,-0.119140625,-0.255859375,0.546875,1908,4688,15256,3500,15.625,85.33333333,20:12:30,"Rturn",NA,0
"3352",0.434463650000001,-0.119140625,-0.2734375,0.55078125,1932,5420,13956,3500,15.5625,154.6666667,20:12:31,"Rturn",NA,0
"3353",0.418213009999999,-0.12109375,-0.291015625,0.53125,2196,5112,13944,3500,15.5625,-26.66666667,20:12:32,"Rturn",NA,0
"3354",0.391161349999997,-0.158203125,-0.4921875,0.4609375,2244,9164,11944,3500,15.5625,-245.3333333,20:12:33,"Rturn",NA,0
"3355",0.425732449999998,-0.177734375,-0.478515625,0.4609375,2716,9028,12396,3500,15.625,309.3333333,20:12:34,"Rturn",NA,0
"3356",0.384565460000001,-0.12890625,-0.3671875,0.521484375,1904,6596,13592,3500,15.625,170.6666667,20:12:35,"Rturn",NA,0
"3357",0.3998074,-0.083984375,-0.205078125,0.552734375,1368,4728,14068,3500,15.625,197.3333333,20:12:36,"Rturn",NA,0
"3358",0.40376363,-0.00390625,-0.109375,0.6015625,-244,2448,14560,3500,15.5625,-96,20:12:37,"Rturn",NA,0
"3359",0.396368630000001,-0.08203125,-0.412109375,0.509765625,1948,6524,13680,3500,15.5625,26.66666667,20:12:38,"Rturn",NA,0
"3360",0.442906650000001,-0.095703125,-0.421875,0.529296875,1900,7308,13976,3500,15.625,42.66666667,20:12:39,"Rturn",NA,0
"3361",0.521906659999999,-0.046875,-0.259765625,0.55859375,1132,4144,14644,3500,15.625,128,20:12:40,"Rturn",NA,0
"3362",0.54325978,-0.021484375,-0.103515625,0.59375,476,2164,14780,3500,15.625,96,20:12:41,"Rturn",NA,0
"3363",0.59487408,-0.015625,-0.11328125,0.5703125,572,2596,14592,3500,15.625,-32,20:12:42,"Rturn",NA,0
"3364",0.64317406,-0.072265625,-0.259765625,0.552734375,1200,5004,14128,3500,15.625,-64,20:12:43,"Straight swim",NA,0
"3365",0.632517140000001,-0.1171875,-0.33203125,0.52734375,2252,5652,13876,3500,15.625,224,20:12:44,"Straight swim",NA,0
"3366",0.615886600000003,-0.091796875,-0.328125,0.5390625,1172,5956,14140,3500,15.625,-101.3333333,20:12:45,"Straight swim",NA,0
"3367",0.696962970000001,-0.1015625,-0.501953125,0.46484375,2272,8204,12660,3500,15.625,-16,20:12:46,"Straight swim",NA,0
"3368",0.764552810000001,-0.052734375,-0.607421875,0.435546875,788,11184,11392,3500,15.5625,277.3333333,20:12:47,"Straight swim",NA,0
"3369",0.814143139999999,-0.04296875,-0.685546875,0.33203125,880,11092,10604,3500,15.5625,-352,20:12:48,"Straight swim",NA,0
"3370",0.952512689999999,-0.03515625,-0.658203125,0.337890625,952,11500,10680,3500,15.5625,181.3333333,20:12:49,"Straight swim",NA,0
"3371",1.0754438,-0.001953125,-0.6015625,0.40234375,396,10880,11584,3500,15.625,192,20:12:50,"Straight swim",NA,0
"3372",1.22249215,0.03125,-0.572265625,0.40625,-520,9024,11536,3500,15.625,42.66666667,20:12:51,"Rturn",NA,0
"3373",1.40473385,0.017578125,-0.580078125,0.41015625,-868,10524,11308,3500,15.625,-101.3333333,20:12:52,"Rturn",NA,0
"3374",1.53039632,-0.015625,-0.626953125,0.326171875,532,10600,10292,3500,15.5625,181.3333333,20:12:53,"Rturn",NA,0
"3375",1.59539235,0.01171875,-0.5703125,0.4375,76,9604,12120,3500,15.625,106.6666667,20:12:54,"Rturn",NA,0
"3376",1.7860181,0.083984375,-0.48046875,0.4765625,-1000,8432,12620,3500,15.625,224,20:12:55,"Rturn",NA,0
"3423",7.30170667,-0.162109375,-0.375,0.50390625,2852,6332,13796,3500,15.5,-101.3333333,20:13:41,"Feed",NA,1
"3424",7.23870185,-0.1328125,-0.255859375,0.576171875,2276,3636,14620,3500,15.5625,96,20:13:42,"Feed",NA,1
"3425",7.16071055,-0.046875,-0.263671875,0.548828125,1788,2884,14780,3500,15.5625,-368,20:13:43,"Lturn while feed",NA,1
"3426",7.12423994,-0.072265625,-0.1171875,0.56640625,1224,2124,14376,3500,15.5625,160,20:13:44,"Lturn while feed",NA,1
"3427",7.09484992,-0.076171875,-0.208984375,0.548828125,1832,4680,14188,3500,15.5,101.3333333,20:13:45,"Lturn while feed",NA,1
"3428",7.09778434,-0.1015625,-0.3359375,0.5390625,1532,6128,13652,3500,15.5625,224,20:13:46,"Lturn while feed",NA,1
"3429",7.08477597,-0.041015625,-0.21875,0.564453125,1052,4064,14432,3500,15.5625,432,20:13:47,"Lturn while feed",NA,1
"3451",6.13851821,-0.31640625,-0.220703125,0.5234375,5396,3528,14156,3500,15.5625,-144,20:14:09,"Lturn while feed",NA,1
"3452",5.95365649,-0.36328125,-0.24609375,0.5,5636,4144,13608,3500,15.5,-37.33333333,20:14:10,"Lturn while feed",NA,1
"3453",5.7737597,-0.341796875,-0.232421875,0.5234375,5660,3832,13796,3500,15.5,69.33333333,20:14:11,"Lturn while feed",NA,1
"3454",5.63859312,-0.298828125,-0.052734375,0.556640625,5024,1088,14480,3500,15.5,-85.33333333,20:14:12,"Lturn",NA,0
"3455",5.453155,-0.375,-0.126953125,0.546875,6088,1692,13668,3500,15.5,-85.33333333,20:14:13,"Lturn",NA,0
"3456",5.21740604,-0.419921875,-0.28125,0.4921875,7168,4448,12932,3500,15.5625,-256,20:14:14,"Lturn",NA,0
"3457",4.97422934,-0.3984375,-0.275390625,0.474609375,6948,4460,12996,3500,15.5625,122.6666667,20:14:15,"Lturn",NA,0
"3458",4.71152698,-0.455078125,-0.228515625,0.48046875,7344,4316,12912,3500,15.5625,117.3333333,20:14:16,"Lturn",NA,0
"3459",4.428978,-0.44140625,-0.134765625,0.501953125,7212,1852,13340,3500,15.5625,-10.66666667,20:14:17,"Lturn",NA,0
"3460",4.16258796,-0.4453125,-0.095703125,0.505859375,7072,2036,13236,3500,15.5625,-53.33333333,20:14:18,"Lturn",NA,0
"3461",3.85339998,-0.453125,-0.2265625,0.490234375,7452,4604,13200,3500,15.5625,53.33333333,20:14:19,"Lturn",NA,0
"3462",3.59563634,-0.46875,-0.384765625,0.4140625,7740,6436,11652,3500,15.5625,-144,20:14:20,"Lturn",NA,0
"3463",3.34912567,-0.4921875,-0.408203125,0.400390625,8260,7532,11748,3500,15.5625,-37.33333333,20:14:21,"Lturn",NA,0
"3464",3.08880096,-0.4765625,-0.33984375,0.42578125,8064,5544,11860,3500,15.5625,-53.33333333,20:14:22,"Lturn",NA,0
"3465",2.81902456,-0.455078125,-0.38671875,0.412109375,7232,6568,11656,3500,15.5625,-32,20:14:23,"Lturn",NA,0
"3466",2.57810107,-0.439453125,-0.537109375,0.32421875,6932,8796,10696,3500,15.5625,-320,20:14:24,"Lturn",NA,0
"3467",2.3664104,-0.462890625,-0.59375,0.275390625,7300,9492,9528,3500,15.5625,-16,20:14:25,"Lturn",NA,0
"3468",2.1422157,-0.484375,-0.548828125,0.271484375,7804,10604,9544,3500,15.5625,-10.66666667,20:14:26,"Lturn",NA,0
"3469",1.92066068,-0.451171875,-0.517578125,0.349609375,7424,8736,10688,3500,15.5625,128,20:14:27,"Straight swim",NA,0
"3470",1.7607153,-0.376953125,-0.51171875,0.361328125,6108,8796,11236,3500,15.5625,-53.33333333,20:14:28,"Straight swim",NA,0
"3471",1.60978278,-0.37890625,-0.53515625,0.361328125,6288,8976,10768,3500,15.5625,-138.6666667,20:14:29,"Feed",NA,1
"3472",1.49575317,-0.380859375,-0.625,0.27734375,6500,10268,9984,3500,15.5625,-197.3333333,20:14:30,"Feed",NA,1
"3490",0.260311250000001,-0.15625,-0.5703125,0.375,2736,9792,11420,3500,15.5625,-74.66666667,20:14:48,"Swallow",NA,1
"3491",0.225137539999999,-0.154296875,-0.6015625,0.361328125,2636,10112,11408,3500,15.5625,37.33333333,20:14:49,"Swallow",NA,1
"3492",0.312102400000001,-0.12109375,-0.484375,0.484375,1912,8196,12876,3500,15.5625,37.33333333,20:14:50,"Swallow",NA,1
"3493",0.322366310000003,-0.09375,-0.494140625,0.455078125,1768,8804,12456,3500,15.5625,165.3333333,20:14:51,"Swallow",NA,1
"3494",0.379351630000002,-0.109375,-0.4765625,0.48046875,2132,6972,12708,3500,15.5625,-160,20:14:52,"Swallow",NA,1
"3495",0.42807737,-0.13671875,-0.646484375,0.359375,2288,10824,10988,3500,15.5625,-128,20:14:53,"Swallow",NA,1
"3496",0.484781040000001,-0.162109375,-0.568359375,0.3984375,2892,9608,11844,3500,15.5625,58.66666667,20:14:54,"Swallow",NA,1
"3497",0.461941060000001,-0.1328125,-0.4296875,0.486328125,2416,7056,13080,3500,15.625,106.6666667,20:14:55,"Straight swim",NA,0
"3498",0.45024269,-0.09765625,-0.390625,0.51953125,2000,6044,13464,3500,15.625,10.66666667,20:14:56,"Straight swim",NA,0
"3499",0.469355700000001,-0.134765625,-0.48046875,0.462890625,2176,8308,12728,3500,15.5625,-133.3333333,20:14:57,"Straight swim",NA,0
"3500",0.479121810000002,-0.126953125,-0.50390625,0.455078125,2368,8324,12680,3500,15.5625,-74.66666667,20:14:58,"Straight swim",NA,0
"3501",0.474019330000001,-0.1484375,-0.484375,0.4765625,2764,7972,12320,3500,15.5625,277.3333333,20:14:59,"Straight swim",NA,0
"3502",0.469277099999999,-0.154296875,-0.43359375,0.517578125,2684,7328,13900,3500,15.5625,-16,20:15:00,"Straight swim",NA,0
"3503",0.446627069999998,-0.138671875,-0.416015625,0.5078125,2592,6920,13492,3500,15.5625,-16,20:15:01,"Straight swim",NA,0
"3504",0.475761640000002,-0.16796875,-0.47265625,0.458984375,2440,7660,12584,3500,15.5625,-117.3333333,20:15:02,"Straight swim",NA,0
"3505",0.453871410000001,-0.166015625,-0.611328125,0.3828125,2676,10276,11332,3500,15.5625,149.3333333,20:15:03,"Straight swim",NA,0
"3506",0.446522270000003,-0.1953125,-0.578125,0.384765625,3288,9912,11360,3500,15.5625,10.66666667,20:15:04,"Straight swim",NA,0
"3507",0.448788580000002,-0.1796875,-0.494140625,0.421875,2928,8552,12036,3500,15.5625,90.66666667,20:15:05,"Straight swim",NA,0
"3508",0.41208872,-0.134765625,-0.48046875,0.4609375,2584,7748,13012,3500,15.5625,-26.66666667,20:15:06,"Straight swim",NA,0
"3509",0.430101330000003,-0.1484375,-0.443359375,0.490234375,2400,7892,13260,3500,15.5625,-10.66666667,20:15:07,"Straight swim",NA,0
"3510",0.48507579,-0.181640625,-0.619140625,0.333984375,3296,10164,10076,3500,15.5625,26.66666667,20:15:08,"Rturn",NA,0
"3511",0.47155652,-0.232421875,-0.669921875,0.3046875,3908,11552,9584,3500,15.5625,80,20:15:09,"Rturn",NA,0
"3512",0.502950850000001,-0.1796875,-0.52734375,0.44140625,3124,9016,12116,3500,15.5625,400,20:15:10,"Rturn",NA,0
"3513",0.49742917,-0.138671875,-0.45703125,0.52734375,2348,7060,13440,3500,15.5625,138.6666667,20:15:11,"Rturn",NA,0
"3514",0.509396079999998,-0.06640625,-0.333984375,0.53125,1396,5600,14812,3500,15.5625,90.66666667,20:15:12,"Rturn",NA,0
"3515",0.544668040000001,-0.09765625,-0.3203125,0.533203125,1748,4728,13964,3500,15.5625,-165.3333333,20:15:13,"Rturn",NA,0
"3516",0.581734700000002,-0.173828125,-0.49609375,0.439453125,2900,7848,12384,3500,15.5625,-112,20:15:14,"Rturn",NA,0
"3517",0.576009970000001,-0.16796875,-0.4375,0.466796875,2536,8284,12892,3500,15.5625,160,20:15:15,"Rturn",NA,0
"3518",0.550766120000002,-0.0625,-0.2265625,0.5703125,1428,4508,14748,3500,15.5625,410.6666667,20:15:16,"Rturn",NA,0
"3519",0.558305219999998,-0.056640625,-0.185546875,0.556640625,1160,3632,14656,3500,15.5625,-133.3333333,20:15:17,"Rturn",NA,0
"3520",0.566440360000001,-0.068359375,-0.208984375,0.556640625,1320,3644,14488,3500,15.5625,165.3333333,20:15:18,"Rturn",NA,0
"3521",0.59240471,-0.111328125,-0.341796875,0.546875,1960,6076,13804,3500,15.625,245.3333333,20:15:19,"Rturn",NA,0
"3522",0.593203819999999,-0.099609375,-0.24609375,0.587890625,1428,4108,14464,3500,15.5625,112,20:15:20,"Rturn",NA,0
"3523",0.58392241,0.00390625,-0.107421875,0.59765625,1036,1736,14792,3500,15.5625,453.3333333,20:15:21,"Rturn",NA,0
"3524",0.611013370000002,-0.052734375,-0.068359375,0.599609375,552,2220,14904,3500,15.5625,26.66666667,20:15:22,"Rturn",NA,0
"3525",0.579396339999999,-0.107421875,-0.353515625,0.53515625,1600,6336,13592,3500,15.5625,37.33333333,20:15:23,"Rturn",NA,0
"3526",0.572486049999998,-0.138671875,-0.419921875,0.515625,2160,7204,13432,3500,15.5625,-74.66666667,20:15:24,"Rturn",NA,0
"3527",0.567796220000002,-0.123046875,-0.328125,0.515625,1764,5572,13684,3500,15.5625,181.3333333,20:15:25,"Straight swim",NA,0
"3528",0.58868429,-0.017578125,-0.095703125,0.59375,568,1564,15132,3500,15.5625,213.3333333,20:15:26,"Straight swim",NA,0
"3529",0.537187890000002,-0.021484375,-0.109375,0.5703125,444,2004,14524,3500,15.5625,-240,20:15:27,"Straight swim",NA,0
"3530",0.53532113,-0.03515625,-0.2421875,0.5703125,912,5044,14160,3500,15.5625,-90.66666667,20:15:28,"Straight swim",NA,0
"3531",0.557617460000003,-0.0390625,-0.34375,0.548828125,928,5312,14016,3500,15.5625,-10.66666667,20:15:29,"Straight swim",NA,0
"3532",0.576363669999999,-0.029296875,-0.224609375,0.58984375,344,3588,14980,3500,15.5625,282.6666667,20:15:30,"Straight swim",NA,0
"3533",0.629988829999999,0.013671875,-0.087890625,0.59375,-584,2884,14516,3500,15.5625,-37.33333333,20:15:31,"Straight swim",NA,0
"3534",0.65827844,0.021484375,-0.029296875,0.57421875,424,2452,13948,3500,15.5625,69.33333333,20:15:32,"Straight swim",NA,0
"3535",0.655946629999999,0.01171875,-0.251953125,0.572265625,84,3936,14492,3500,15.5625,160,20:15:33,"Straight swim",NA,0
"3536",0.749789020000001,-0.02734375,-0.353515625,0.52734375,552,6104,13492,3500,15.5625,-53.33333333,20:15:34,"Straight swim",NA,0
"3537",0.76542396,0.021484375,-0.232421875,0.58203125,136,3772,14860,3500,15.5625,234.6666667,20:15:35,"Straight swim",NA,0
"3538",0.830020430000001,0.0078125,-0.181640625,0.578125,-408,3252,14736,3500,15.5625,229.3333333,20:15:36,"Straight swim",NA,0
"3539",0.88328534,0.02734375,-0.1015625,0.595703125,-48,1652,15124,3500,15.5625,192,20:15:37,"Straight swim",NA,0
"3540",0.96607127,-0.05859375,-0.34765625,0.544921875,1168,5964,13428,3500,15.5625,-128,20:15:38,"Straight swim",NA,0
"3541",1.0228994,-0.044921875,-0.3125,0.55078125,24,6596,13516,3500,15.5625,154.6666667,20:15:39,"Straight swim",NA,0
"3542",0.99867081,-0.0078125,-0.197265625,0.58203125,168,2864,14708,3500,15.5625,-5.333333333,20:15:40,"Straight swim",NA,0
"3543",1.03351046,0.00390625,-0.087890625,0.58203125,112,1340,14992,3500,15.5625,-181.3333333,20:15:41,"Straight swim",NA,0
"3544",1.04043385,-0.05078125,-0.26953125,0.541015625,708,4712,13828,3500,15.5625,-416,20:15:42,"Straight swim",NA,0
"3545",1.07470365,-0.052734375,-0.40234375,0.5,1396,6272,13928,3500,15.5625,32,20:15:43,"Straight swim",NA,0
"3546",1.12357348,-0.0703125,-0.3203125,0.568359375,1516,5348,14556,3500,15.5625,373.3333333,20:15:44,"Straight swim",NA,0
"3547",1.1271105,-0.037109375,-0.26953125,0.5234375,936,4036,14832,3500,15.5625,-170.6666667,20:15:45,"Straight swim",NA,0
"3548",1.1789737,-0.0390625,-0.15625,0.5625,532,3892,13988,3500,15.5625,69.33333333,20:15:46,"Straight swim",NA,0
"3549",1.17245641,-0.095703125,-0.28515625,0.513671875,1744,4756,13596,3500,15.5625,-250.6666667,20:15:47,"Straight swim",NA,0
"3550",1.1443109,-0.142578125,-0.37890625,0.515625,2300,6480,13684,3500,15.5625,-10.66666667,20:15:48,"Straight swim",NA,0
"3551",1.05692029,-0.15625,-0.365234375,0.533203125,2792,6012,13856,3500,15.5625,42.66666667,20:15:49,"Straight swim",NA,0
"3552",0.98944835,-0.150390625,-0.201171875,0.578125,2436,3556,14488,3500,15.5625,69.33333333,20:15:50,"Straight swim",NA,0
"3553",0.919474300000001,-0.09765625,-0.119140625,0.58203125,1564,2440,14832,3500,15.5625,-10.66666667,20:15:51,"Straight swim",NA,0
"3554",0.883029890000003,-0.119140625,-0.25390625,0.580078125,2304,4096,14344,3500,15.5625,74.66666667,20:15:52,"Straight swim",NA,0
"3555",0.864866639999999,-0.142578125,-0.333984375,0.552734375,2160,5552,13840,3500,15.5625,-10.66666667,20:15:53,"Straight swim",NA,0
"3556",0.874206989999998,-0.10546875,-0.2265625,0.5703125,1972,3472,14492,3500,15.5625,128,20:15:54,"Straight swim",NA,0
"3557",0.86877046,-0.033203125,-0.0390625,0.55859375,704,628,15008,3500,15.5625,-64,20:15:55,"Straight swim",NA,0
"3558",0.869071760000001,-0.04296875,-0.00390625,0.603515625,880,-212,14572,3500,15.5625,320,20:15:56,"Straight swim",NA,0
"3559",0.827930970000001,-0.0703125,-0.099609375,0.591796875,1604,1380,14952,3500,15.625,-96,20:15:57,"Straight swim",NA,0
"3560",0.755978810000002,-0.16796875,-0.333984375,0.533203125,2744,6064,13584,3500,15.5625,58.66666667,20:15:58,"Straight swim",NA,0
"3561",0.69993668,-0.150390625,-0.408203125,0.52734375,3076,6388,13936,3500,15.5625,-85.33333333,20:15:59,"Straight swim",NA,0
"3562",0.669557610000002,-0.138671875,-0.26953125,0.556640625,2404,3800,14548,3500,15.5625,-42.66666667,20:16:00,"Straight swim",NA,0
"3563",0.649350740000003,-0.08203125,-0.14453125,0.552734375,1300,2960,14308,3500,15.5625,-144,20:16:01,"Straight swim",NA,0
"3564",0.593236570000002,-0.06640625,-0.17578125,0.560546875,1880,2152,14684,3500,15.625,-336,20:16:02,"Straight swim",NA,0
"3565",0.60241972,-0.1484375,-0.330078125,0.5546875,2264,5600,13660,3500,15.5625,96,20:16:03,"Straight swim",NA,0
"3566",0.575479420000001,-0.126953125,-0.33203125,0.517578125,2256,5364,13460,3500,15.5625,90.66666667,20:16:04,"Straight swim",NA,0
"3567",0.53995201,-0.109375,-0.2578125,0.53125,1772,3912,14192,3500,15.5625,-21.33333333,20:16:05,"Straight swim",NA,0
"3568",0.570684790000001,-0.06640625,-0.173828125,0.591796875,1100,3304,14524,3500,15.625,-42.66666667,20:16:06,"Straight swim",NA,0
"3569",0.548277110000001,-0.107421875,-0.26171875,0.548828125,1852,4688,13920,3500,15.625,-213.3333333,20:16:07,"Straight swim",NA,0
"3570",0.567580070000002,-0.12109375,-0.443359375,0.47265625,2376,7532,12784,3500,15.625,-106.6666667,20:16:08,"Straight swim",NA,0
"3571",0.56803202,-0.158203125,-0.568359375,0.4375,2568,9552,12108,3500,15.5625,-160,20:16:09,"Straight swim",NA,0
"3572",0.597087989999999,-0.173828125,-0.49609375,0.443359375,3016,8228,12168,3500,15.625,-69.33333333,20:16:10,"Straight swim",NA,0
"3573",0.602727569999999,-0.13671875,-0.36328125,0.501953125,2588,6400,13688,3500,15.625,106.6666667,20:16:11,"Straight swim",NA,0
"3574",0.602066019999999,-0.111328125,-0.345703125,0.53125,1880,5836,13512,3500,15.625,-32,20:16:12,"Straight swim",NA,0
"3575",0.614949939999999,-0.10546875,-0.435546875,0.521484375,1984,6720,13440,3500,15.5625,-288,20:16:13,"Straight swim",NA,0
"3576",0.645892319999998,-0.1328125,-0.529296875,0.4375,2212,9708,11916,3500,15.5625,5.333333333,20:16:14,"Straight swim",NA,0
